0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,labels
-272.12841032395954,13.78734302380954,2.3486299195861093,1.2062699495520717,-1.5854663075793596,-0.9363045018450509,-0.03412392510672602,-2.710408179430155,-4.294973923598982,-2.844096936973707,-2.7099371087979276,-2.9333429361906798,-1.973368076681858,-0.9792786500992655,-2.060270183316456,-2.8203949586595347,-2.2784038396828725,-2.7533341388715624,-2.831891885346501,-1.1928943640748833,aggressive
-528.3606567382812,66.6938247680664,-13.043246269226074,17.046735763549805,-7.014891624450684,0.1651419997215271,1.709044337272644,-6.610185146331787,-7.251642227172852,-0.761539101600647,-7.429764270782471,-2.3244364261627197,-6.503051280975342,4.697131156921387,-4.5365753173828125,0.2555244565010071,-1.5730772018432617,0.5252792239189148,-1.9261212348937988,4.370175361633301,aggressive
-478.6629943847656,87.13883209228516,-18.95656967163086,15.749693870544434,-7.600982189178467,-5.7425150871276855,-18.325740814208984,-18.95706558227539,-12.290488243103027,0.3359874486923218,-11.296299934387207,-1.7857095003128052,-2.5430352687835693,-0.44154229760169983,-8.265824317932129,4.139174461364746,-5.054798126220703,-3.8486180305480957,-3.296909809112549,-5.662116050720215,aggressive
-326.97442257049863,28.969851805268224,4.038683531948612,3.2035466396936387,-0.18613943156718613,-3.6569519962270647,-8.769053767601067,-8.860142393093225,-6.21749713822514,-3.847491662480183,-5.202101197147513,-3.6795321553960942,-1.6951327153187836,-2.3130562729505484,-2.6880664407212134,-2.3883875313573215,-3.7353269722882687,-2.3101681332689203,-2.9045232590796703,-4.9933499176270955,aggressive
-477.4865417480469,86.6850814819336,-18.116254806518555,14.975555419921875,-7.3166656494140625,-6.114255905151367,-18.312118530273438,-19.170452117919922,-12.192980766296387,0.09666524827480316,-11.056663513183594,-1.9190245866775513,-2.5084762573242188,-0.5358608365058899,-8.030333518981934,4.090926647186279,-4.988471031188965,-3.9440689086914062,-3.199944019317627,-5.656865119934082,aggressive
-510.35931396484375,74.58731842041016,-12.350769996643066,16.396995544433594,-11.166069984436035,-1.1998637914657593,-4.440299987792969,-5.522376537322998,-15.05617618560791,2.3421521186828613,-10.21109390258789,1.5437355041503906,-9.75481128692627,0.11184316873550415,-2.587364673614502,-6.840829372406006,-9.344063758850098,-0.3488195538520813,-8.59813117980957,-3.0979886054992676,aggressive
-382.4181242736874,33.69821169183738,1.5654945276817425,6.872699609024515,-4.030872629277741,-4.643628589746945,-2.317409163394101,-5.704762340659612,-8.190627229911913,-3.2762034628295416,-3.967635883333336,-2.3734083565030066,-3.83721360792267,-1.8902378918678466,-1.8485776179048885,-5.631966580481417,-5.688054900738019,-2.5023973564526263,-5.605804111917562,-5.174879973898368,aggressive
-510.3698425292969,74.6100845336914,-12.35511589050293,16.409896850585938,-11.161249160766602,-1.1943371295928955,-4.435757160186768,-5.518244743347168,-15.051887512207031,2.338960647583008,-10.197263717651367,1.5531443357467651,-9.763729095458984,0.10470487177371979,-2.5919809341430664,-6.850301265716553,-9.357598304748535,-0.3516637980937958,-8.599493026733398,-3.1168160438537598,aggressive
-566.6057739257812,40.856971740722656,-13.354878425598145,9.953123092651367,-19.05274200439453,-3.3764052391052246,-11.614002227783203,-6.693408012390137,-8.150044441223145,-4.745820045471191,-11.336660385131836,-3.6343748569488525,-8.235753059387207,1.7323538064956665,-4.6353983879089355,2.815998077392578,-3.8145503997802734,1.766493320465088,-2.9592270851135254,4.592903137207031,aggressive
-357.5957906117262,11.427575265550692,-1.3537455197442494,1.3311171485767785,-6.236473495835384,-3.0374669802644005,-3.5013310492865055,-4.591948603094714,-3.9931012685008094,-3.8722499338182015,-5.402531604477109,-4.4400926636654,-3.8386465450971943,-0.980918696714894,-1.2494735379972413,-0.15987398832052363,-0.131445148948691,-0.13726740058721898,-0.1301442293101161,1.331194278474841,aggressive
-566.3723754882812,40.92092514038086,-13.390462875366211,9.94500732421875,-19.02459716796875,-3.3647654056549072,-11.672353744506836,-6.726959705352783,-8.207587242126465,-4.800309658050537,-11.377689361572266,-3.606513500213623,-8.17613697052002,1.7050741910934448,-4.576111793518066,2.824235200881958,-3.7608802318573,1.7115215063095093,-2.9767720699310303,4.595574378967285,aggressive
-460.8323974609375,56.88919448852539,-10.472367286682129,15.411361694335938,-13.349151611328125,-5.116769313812256,-12.614749908447266,-8.708925247192383,-13.923155784606934,6.467684745788574,-13.381316184997559,-0.014872741885483265,-4.521993160247803,-3.95064640045166,-5.296258926391602,-2.8697307109832764,-7.272181034088135,-2.548628330230713,-9.125532150268555,-1.7247767448425293,aggressive
-277.62708406728916,18.816021058275958,2.161469760069557,4.80694722144678,-4.993584080764578,-5.863730649141058,-5.459834668212579,-8.259722126287075,-5.7167902829396375,-0.3616109158060752,-3.3071858229103284,-1.3630920127132367,-1.944801270044328,-3.467495191356101,-2.2242375343196104,-2.4843323543995064,-3.1424373322578236,-2.8405787196725765,-5.116382197905124,-2.3586845166454298,aggressive
-460.566162109375,57.087703704833984,-10.563369750976562,15.33598518371582,-13.287187576293945,-5.195236682891846,-12.652144432067871,-8.800519943237305,-13.86052131652832,6.445601940155029,-13.385214805603027,-0.024266405031085014,-4.548832416534424,-3.9251577854156494,-5.279356956481934,-2.9223594665527344,-7.203679084777832,-2.571946859359741,-9.186579704284668,-1.647936463356018,aggressive
-501.8522033691406,64.90069580078125,-32.1134033203125,3.0512242317199707,-15.209519386291504,-10.970135688781738,-9.012096405029297,-15.713272094726562,-21.789287567138672,2.1775081157684326,-8.431955337524414,-5.380250930786133,-7.363360404968262,-5.527570724487305,-6.650579929351807,-9.029648780822754,-10.806900024414062,-3.0984787940979004,-7.614224433898926,-2.8405659198760986,aggressive
-453.3434364838076,50.70734445054123,-22.866900671509573,-0.5311215189540283,-12.304045540080638,-10.658232108671431,-7.325147511439632,-14.891514182893353,-18.885210719134427,-0.2340504542541181,-5.23966273907494,-6.172171938610193,-5.471252141234343,-5.42586527965827,-5.793870131617304,-8.462050740087394,-9.202262301147353,-3.01036281742286,-5.846156470475657,-2.6694668917865694,aggressive
-501.4990234375,64.841064453125,-32.02786636352539,3.0048155784606934,-15.174168586730957,-10.976823806762695,-8.974002838134766,-15.718236923217773,-21.78923797607422,2.126950740814209,-8.3951997756958,-5.442497730255127,-7.3411335945129395,-5.555755138397217,-6.656416416168213,-9.02595043182373,-10.792717933654785,-3.1020705699920654,-7.61044979095459,-2.846876859664917,aggressive
-696.2723999023438,45.968650817871094,-6.469465732574463,9.222818374633789,-8.82109260559082,-0.5698108077049255,-9.896465301513672,-9.708894729614258,-10.32715892791748,-5.97584342956543,-6.254361629486084,-1.8147046566009521,-10.637682914733887,0.1455966979265213,-9.441304206848145,-2.5721821784973145,-8.40506362915039,-2.2943010330200195,-6.789416790008545,-3.3451242446899414,aggressive
-486.252730076998,19.57849052323131,4.393991339650417,3.0467915307420768,-3.0093824494511403,-2.3222477200654534,-3.855830452735173,-6.670688142634388,-7.066230370581162,-4.286861238485485,-0.8308548897145952,-2.923364279628941,-4.518429480934432,-3.0379074481355888,-3.686255973706288,-3.157991937764324,-2.984167164306562,-2.4983940413553194,-2.965524860843538,-3.2264332260864794,aggressive
-697.7567138671875,46.12881851196289,-6.325516223907471,9.254964828491211,-8.824180603027344,-0.4536445140838623,-10.001928329467773,-9.732080459594727,-10.369902610778809,-5.927524089813232,-6.342010021209717,-1.763242244720459,-10.645885467529297,0.19033178687095642,-9.43940258026123,-2.5204451084136963,-8.518075942993164,-2.2605295181274414,-6.842999458312988,-3.355470657348633,aggressive
-554.26318359375,56.24055480957031,-8.675204277038574,8.822953224182129,-5.943568706512451,-4.989716529846191,-14.704599380493164,-5.355291843414307,-17.226621627807617,0.8628612756729126,-6.4882917404174805,-8.319525718688965,-3.7762231826782227,-3.778585195541382,-5.2700090408325195,-3.79207706451416,-7.682183742523193,-0.13674721121788025,-7.977625370025635,-3.664578437805176,aggressive
-400.51048710226826,24.16630040270526,3.860771434951873,4.467253720052755,-2.4623118048099863,-5.978153544648115,-6.58359090556344,-5.698381458757456,-9.036910214613275,-4.067935423137881,-2.6191380899096024,-4.422099852981981,-3.0446410525913787,-2.0155813259895528,-2.8525784735422186,-2.7928066031424956,-2.768971471410771,-1.1134682234511937,-4.240934416031895,-4.7040750743991415,aggressive
-555.4074096679688,56.66107940673828,-9.01679515838623,8.812357902526855,-6.1873273849487305,-4.661680221557617,-14.966651916503906,-5.463791847229004,-17.344223022460938,1.1174975633621216,-6.622584819793701,-8.34091854095459,-3.608552932739258,-3.580561399459839,-5.280449867248535,-3.727975368499756,-7.794439315795898,-0.05237686634063721,-8.057607650756836,-3.646951913833618,aggressive
-444.85919189453125,50.47649383544922,-30.234390258789062,5.818955421447754,-25.251428604125977,-10.99919319152832,-12.050938606262207,-11.852806091308594,-15.268089294433594,2.6161508560180664,-17.1751766204834,6.095090866088867,-10.23023509979248,-4.756407260894775,-1.23561692237854,-7.7525787353515625,-7.1159586906433105,-3.6210899353027344,-8.760794639587402,0.15353932976722717,aggressive
-438.4806864435264,49.335131275589575,-29.067110326982373,5.178588353470746,-24.64248808394361,-11.227855536374738,-11.713348904722702,-12.144524571297826,-14.716258811552564,2.1086660695896855,-16.61551305791314,5.67775886937994,-9.893483959539054,-4.512601413535084,-1.0676155803730765,-7.478100881240311,-6.991920085006081,-3.271555918016952,-8.426635602890284,0.19216217649960055,aggressive
-445.6021728515625,50.63539505004883,-30.316944122314453,5.85188102722168,-25.305143356323242,-10.96955394744873,-12.16045093536377,-11.727459907531738,-15.299018859863281,2.666790246963501,-17.251325607299805,6.131935119628906,-10.188955307006836,-4.696419715881348,-1.316037654876709,-7.7198028564453125,-7.194864749908447,-3.5515408515930176,-8.75822639465332,0.1749650239944458,aggressive
-494.04656982421875,54.689666748046875,-24.768049240112305,12.694682121276855,-13.86679744720459,-2.027618408203125,-10.17646598815918,-9.407044410705566,-6.481069564819336,2.054455518722534,-5.38508939743042,0.0958690419793129,-7.464245796203613,2.045046329498291,-8.248705863952637,-2.646730899810791,-4.970053195953369,-0.2184796780347824,-3.1594674587249756,4.416574001312256,aggressive
-409.95135854457834,31.340951344220837,-14.350984176858265,4.761511970135047,-9.444828783199105,-6.430902852423523,-7.145005471994151,-9.304059984545702,-6.665796171930879,-1.2957749909807112,-2.6001455221734475,-2.9602446047183033,-4.792010089718025,-0.5571615899466739,-5.731189653722752,-4.259307779055528,-3.4834499052914207,-1.6166846606924004,-0.8923042675513513,2.7626870051781034,aggressive
-494.0492858886719,54.69367599487305,-24.76875114440918,12.688024520874023,-13.866708755493164,-2.033583879470825,-10.177978515625,-9.408427238464355,-6.480424404144287,2.0538642406463623,-5.385321140289307,0.0998142659664154,-7.462670803070068,2.04980206489563,-8.24384880065918,-2.6425368785858154,-4.963901519775391,-0.2150079607963562,-3.1575984954833984,4.4171366691589355,aggressive
-509.2371520996094,38.57017135620117,-18.182571411132812,6.7593488693237305,-17.793638229370117,-5.16685152053833,-8.52855110168457,-12.982555389404297,-11.336838722229004,-1.3819289207458496,-7.131262302398682,-4.4102783203125,-7.731561660766602,4.747354984283447,-9.168859481811523,2.0530929565429688,-2.9212899208068848,-1.0872032642364502,-3.732823371887207,2.713052272796631,aggressive
-301.0123242265656,12.51743897810887,-3.065527270097507,0.16056687912246512,-6.594812271516688,-3.7828248312198034,-4.016127850341654,-8.440837970241871,-5.611701702124952,-1.2082607075729817,-1.5325052526957816,-3.2374122770432967,-2.5401580239255126,0.2821462623045465,-2.6204469189854804,-1.297414309214948,-0.24887441174018154,-2.4777343358754513,-1.0415707840993214,0.004448570854107896,aggressive
-509.4699401855469,38.48101043701172,-18.41290855407715,6.807432174682617,-17.734689712524414,-5.1372575759887695,-8.50300121307373,-13.00278091430664,-11.340392112731934,-1.23105788230896,-7.13711404800415,-4.4581122398376465,-7.825706481933594,4.74223518371582,-9.257189750671387,2.1200785636901855,-2.90230393409729,-1.1678440570831299,-3.6322481632232666,2.7966179847717285,aggressive
-552.5785522460938,70.0909423828125,-22.647111892700195,23.492229461669922,-9.631263732910156,-8.259793281555176,-16.414539337158203,-8.404203414916992,-14.017362594604492,6.896531105041504,-10.534737586975098,1.36398446559906,-10.507705688476562,-1.3343236446380615,-6.299010276794434,-1.1402889490127563,-8.296366691589355,-1.921984314918518,-5.081487655639648,0.4458712041378021,aggressive
-535.4985790741493,59.386913713479046,-18.572844813922533,19.36722438588272,-7.974740529762276,-9.891929090215138,-14.107544734531341,-9.527553385759918,-11.990245366388004,4.376290600929335,-8.810454768337054,-0.659268726114022,-8.957184168141476,-2.5942120870876306,-5.22283962233192,-2.0927841984877857,-7.179527209783158,-2.3261444658070203,-4.299398579675374,-0.02429722576871296,aggressive
-551.4747314453125,69.8636245727539,-22.67106056213379,23.388010025024414,-9.708337783813477,-8.450935363769531,-16.425615310668945,-8.36650562286377,-13.939698219299316,6.711308479309082,-10.428215026855469,1.1845721006393433,-10.439716339111328,-1.3238481283187866,-6.369483470916748,-1.1508291959762573,-8.356125831604004,-2.1147899627685547,-5.069097518920898,0.3602656424045563,aggressive
-524.0215454101562,58.4588508605957,-4.059545040130615,17.883020401000977,-11.469419479370117,-0.8080607056617737,3.9490318298339844,-3.0349061489105225,-7.814856052398682,-3.1837785243988037,-5.3494553565979,-0.9872013926506042,-4.5584001541137695,3.179708480834961,-5.410197734832764,0.6886644959449768,-1.45144784450531,0.8047452569007874,-1.9220844507217407,2.9382402896881104,aggressive
-267.364911017128,11.78218917014419,4.326104036843978,2.397564115185568,-2.3176597253450852,-2.2313756523006885,0.0486379030070133,-1.6489147368442938,-2.9410237457537898,-3.015526280346572,-2.630514209107047,-2.4257210093519816,-1.6555159371605748,-1.378976559475229,-2.8381513716376077,-2.47743746792884,-1.3939292898714972,-1.7502486784490663,-1.6903634007315707,-0.6041295878960179,aggressive
-521.5067138671875,58.26393508911133,-4.375579833984375,17.752159118652344,-11.847921371459961,-1.0119160413742065,3.9156384468078613,-3.086376428604126,-7.847299575805664,-3.249423027038574,-5.29026460647583,-1.09539794921875,-4.534915447235107,2.982774257659912,-5.456233501434326,0.7018958926200867,-1.4407093524932861,0.7491411566734314,-1.922568917274475,2.694676399230957,aggressive
-415.91455078125,83.91870880126953,-30.550395965576172,11.235336303710938,-11.755752563476562,-8.277205467224121,-14.70521068572998,-16.736812591552734,-12.972075462341309,-0.016193684190511703,-11.493985176086426,-4.659115314483643,-7.188409805297852,-2.522005558013916,-10.128898620605469,-4.565793991088867,-5.664752006530762,-5.401736259460449,-5.27675199508667,-0.15564857423305511,aggressive
-268.49176404550155,30.835131207719762,-1.3814410405807938,1.3523540439398953,-3.8293403680111133,-6.117797324016142,-9.227233808685245,-10.425325572762397,-6.871662575442241,-3.8113924290961587,-5.544940430305472,-5.292740866016818,-3.879264416163502,-3.912829090461962,-5.25189681525514,-4.824036707009684,-4.526388461749846,-3.429374864155805,-2.746848478830852,-3.1003567223252695,aggressive
-415.07354736328125,83.75731658935547,-30.462997436523438,10.970090866088867,-11.676652908325195,-8.366279602050781,-14.69377613067627,-16.96799087524414,-13.015936851501465,-0.04419156536459923,-11.505534172058105,-4.657535552978516,-7.097966194152832,-2.5739448070526123,-10.113530158996582,-4.600932598114014,-5.634024620056152,-5.452736854553223,-5.283883571624756,-0.2945686876773834,aggressive
-522.1603393554688,77.09602355957031,-15.230228424072266,20.73063850402832,-5.324183940887451,-2.808659076690674,-5.276240348815918,-5.6101179122924805,-14.914666175842285,1.886579155921936,-7.439408779144287,1.7094944715499878,-9.425196647644043,-0.5747718214988708,-0.3742104172706604,-5.534976005554199,-8.85413932800293,0.047664232552051544,-7.730290412902832,-2.8987112045288086,aggressive
-352.18993660775493,25.01253203798118,1.7170185126734758,6.367256565020757,-2.385397782840694,-4.061354949268696,-2.359291250986715,-5.52706786492323,-7.198704606143108,-1.69096204845581,-1.972745300263972,-2.1392438802808145,-2.7660850108866954,-1.693733899359735,-0.6422802005686258,-4.457146035920497,-4.6420271683761465,-2.032646876609498,-4.615025197281618,-3.704081345823587,aggressive
-521.6267700195312,76.878173828125,-15.364484786987305,20.861440658569336,-5.385749340057373,-2.753871202468872,-5.210489273071289,-5.640231609344482,-14.970549583435059,1.981090784072876,-7.334609031677246,1.5856691598892212,-9.311814308166504,-0.610798716545105,-0.4717997610569,-5.57183313369751,-8.774457931518555,0.04198303073644638,-7.749169826507568,-2.8558828830718994,aggressive
-544.1707763671875,45.1099853515625,-14.939193725585938,10.224370002746582,-19.380290985107422,-5.792275428771973,-9.364513397216797,-7.312276363372803,-9.97701358795166,-0.5269599556922913,-6.799185276031494,-1.0186505317687988,-7.052772045135498,1.4690698385238647,-6.27569580078125,1.0739407539367676,-2.1708762645721436,4.869162559509277,-1.6265369653701782,5.9683003425598145,aggressive
-297.4775386680341,11.298609061656862,0.05390817000893636,0.9559466294557932,-6.147120095036939,-5.911927048504173,-2.8905831417703123,-3.971437916314557,-3.9507438984369303,-1.6322950347108993,-1.8096609447287124,-1.8216878615479497,-1.6958220810221425,-1.4542970704913272,-2.1077137472954965,-1.9421277640555474,-0.44021716300102537,-0.16652838532083933,0.05760307644455732,1.4870823301353622,aggressive
-544.6171875,45.18463897705078,-15.03105640411377,10.260591506958008,-19.374601364135742,-5.800763130187988,-9.318148612976074,-7.226546764373779,-9.965668678283691,-0.5190421938896179,-6.817522048950195,-1.0009804964065552,-7.058675289154053,1.4456989765167236,-6.29789924621582,1.069934368133545,-2.1946818828582764,4.888506889343262,-1.6355233192443848,5.947479724884033,aggressive
-439.9239196777344,54.27986145019531,-10.600424766540527,10.802571296691895,-12.688040733337402,-6.935223579406738,-9.728904724121094,-7.765345096588135,-19.20919418334961,6.086428165435791,-13.860529899597168,-3.5449090003967285,-2.6840572357177734,-3.691164255142212,-5.880558013916016,-3.962775707244873,-4.263703346252441,-3.037351608276367,-8.694755554199219,-3.879016637802124,aggressive
-213.4657093270313,11.541763075483928,1.4177502741081844,1.3719305812697535,-3.0279225891943446,-4.06550532327011,-1.914348485824716,-3.6374837800567414,-5.1738961455011125,-1.835233151028616,-3.22263530752038,-2.015164432482984,-0.4552068601763914,-1.372121169572739,-1.1335255831863191,-1.6295335420138937,-1.1517574752301445,-1.7396872824218157,-3.3097550342594,-3.077409413815932,aggressive
-440.6343078613281,54.55267333984375,-10.895302772521973,10.971212387084961,-12.64554214477539,-7.043872833251953,-9.705109596252441,-7.82132625579834,-19.17976951599121,6.127051830291748,-13.877779006958008,-3.519235134124756,-2.6815619468688965,-3.7462997436523438,-5.9356536865234375,-3.9828848838806152,-4.220000743865967,-2.985808849334717,-8.71098804473877,-3.883211135864258,aggressive
-486.25885009765625,73.69538879394531,-26.436450958251953,10.614882469177246,-21.06439781188965,-1.714687705039978,-4.406801700592041,-13.058977127075195,-24.638931274414062,1.7530266046524048,-11.251269340515137,-1.03895902633667,-11.401936531066895,-2.8165853023529053,-8.054061889648438,-2.758848190307617,-15.288924217224121,-5.491796970367432,-8.01075267791748,-3.671173334121704,aggressive
-367.0697096295003,30.957893101246484,-1.8320800403124575,0.7666910945547432,-7.013732838855475,-3.190186180880366,-1.6355254667113175,-9.367546082538144,-12.443210154336152,-3.813576495892023,-2.977902061369206,-3.095980803296898,-4.183732416734499,-5.002684850134136,-4.255058853644884,-5.054844598201748,-7.7863270138357175,-5.3297361004893915,-4.370526530173541,-3.6532925450039415,aggressive
-485.29266357421875,73.87190246582031,-26.40808868408203,10.619368553161621,-21.076005935668945,-1.6637096405029297,-4.301338195800781,-13.17210578918457,-24.621061325073242,1.8506176471710205,-11.224308013916016,-1.1848480701446533,-11.437358856201172,-2.8977246284484863,-8.035247802734375,-2.7096219062805176,-15.299628257751465,-5.574131488800049,-7.911575794219971,-3.712005138397217,aggressive
-540.5048828125,39.031341552734375,-18.799808502197266,0.2941685616970062,-17.093135833740234,-3.668931245803833,-11.852141380310059,-10.326691627502441,-15.6259183883667,-3.795804500579834,-10.688481330871582,-1.1689881086349487,-14.187532424926758,-0.8039817214012146,-14.013066291809082,-3.160078763961792,-7.578373908996582,2.6184518337249756,1.6726853847503662,7.464746952056885,aggressive
-342.21622487273123,15.051791086013463,-3.1627835521376038,-2.6817136705714524,-6.1115501818362095,-3.6817093243971892,-3.307841026533829,-6.311231857161971,-6.796389134558662,-3.412837827414241,-3.148669508681266,-3.3082599175875607,-3.965544226893979,-4.1034028400307205,-6.214573846782258,-4.030149271441896,-2.644019692277042,1.2031006221026133,3.8918347920856378,5.7695774520169065,aggressive
-541.904296875,39.156837463378906,-18.71811294555664,0.35711294412612915,-17.19620132446289,-3.7008376121520996,-11.897682189941406,-10.245244979858398,-15.763769149780273,-3.7083356380462646,-10.833745956420898,-1.1766518354415894,-14.102253913879395,-0.8356496095657349,-14.057952880859375,-3.037912368774414,-7.741624355316162,2.6299641132354736,1.6564452648162842,7.457824230194092,aggressive
-578.1873168945312,62.66734313964844,-6.964787006378174,9.259307861328125,-5.819495677947998,-4.578219413757324,-14.907635688781738,-2.4002232551574707,-18.36899757385254,1.7324254512786865,-7.194019317626953,-6.3319878578186035,-4.300747871398926,-4.3163533210754395,-3.35204815864563,-2.42238450050354,-8.06806468963623,0.5310400128364563,-8.43087387084961,-2.473024845123291,aggressive
-346.88392630539323,16.1825750330711,3.764206325250958,2.2703079548255225,-2.0717187282753167,-4.538389405741722,-3.7995934552537993,-3.8635887751706743,-5.5447276523708595,-3.199689608277862,-2.625721661523403,-2.6879378428880667,-2.53193357758508,-2.114368554895035,-1.938920040213731,-2.1194228769016306,-2.946286476791948,-2.372124661139559,-3.5874122872739824,-3.9453949029735598,aggressive
-578.734619140625,62.866111755371094,-6.825376033782959,9.143655776977539,-5.802555561065674,-4.501303195953369,-14.868871688842773,-2.5582351684570312,-18.28261947631836,1.768499493598938,-7.2737298011779785,-6.333150863647461,-4.270299434661865,-4.344539165496826,-3.3116793632507324,-2.488664388656616,-8.101175308227539,0.5569133758544922,-8.41197395324707,-2.408663272857666,aggressive
-470.63232421875,41.6276969909668,-26.550533294677734,4.321639060974121,-19.026304244995117,-9.155996322631836,-13.740407943725586,-6.488892078399658,-15.104631423950195,1.9090336561203003,-12.988387107849121,3.6798059940338135,-7.044043064117432,-3.7003285884857178,-2.917257070541382,-4.57452392578125,-6.846390247344971,-2.441195487976074,-7.485905647277832,0.5232093334197998,aggressive
-245.96268554532313,12.590639774107297,-4.351134133112196,-1.5348714365331915,-6.614508306394092,-5.986876910562539,-3.7023835715114912,-4.963944774559244,-3.9936618590682036,-2.447901186476215,-1.8907800820086935,0.9390298163941008,-1.621016680043277,-2.364371348907093,-0.7190965689815252,-2.900897499175827,-2.787279994306461,-2.5800845892639552,-2.801899201335341,-1.160916987930925,aggressive
-470.908935546875,41.66331100463867,-26.572799682617188,4.370991230010986,-19.041259765625,-9.131616592407227,-13.79877758026123,-6.480861186981201,-15.086153030395508,1.907111406326294,-13.029475212097168,3.719715118408203,-7.055248737335205,-3.6663546562194824,-2.9209747314453125,-4.562735080718994,-6.868090629577637,-2.404555559158325,-7.519418716430664,0.5241520404815674,aggressive
-526.234375,60.68000411987305,-17.769954681396484,8.923880577087402,-15.483214378356934,-0.7556378841400146,-11.105295181274414,-10.048563003540039,-11.120986938476562,0.9129509925842285,-10.788690567016602,0.10127720236778259,-11.798261642456055,2.7279465198516846,-9.653759956359863,-3.532493829727173,-6.007648944854736,-4.043145656585693,-8.495209693908691,-1.103316068649292,aggressive
-279.6879930099347,14.387557370486864,0.6374318691554776,-1.1635853243169232,-4.432828277495582,-3.1921757839053146,-3.273343034946943,-4.230025513588419,-4.901794704271942,-1.4665896037706292,-1.3656881176587128,-2.7020484598930254,-2.922490146144192,-1.4942595900846893,-3.0526773207284474,-2.9362944558429445,-2.833637872304177,-3.1677493258631593,-3.8602484359168865,-1.9798752707210374,aggressive
